,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,model,explainer
14,0.0313268462725961,0.03154547855740868,0.8056410893760811,0.6445159813205648,0.055669362671217214,0.020447411560914803,0.2225586537644318,0.03495110061707163,1.080081794817357,0.8650849880914873,0.5362285914352479,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
15,0.06144881384240003,0.06376180709536453,0.23018316839316608,0.6445159813205648,0.055669362671217214,0.6391465097589192,0.3418676574296511,0.03495110061707163,1.2320165805216656,0.8202238442114084,0.20324847839135016,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
16,0.3626684895404394,0.02653560017915501,0.8056410893760811,0.6445159813205648,0.055669362671217214,0.1444510687690437,0.08552886416235458,0.03495110061707163,1.080081794817357,0.9314840160310383,0.23710309806437632,0.01400653166438252,0.4309347901716305,0.010704916795238505,lr,shap
17,0.39279045711024335,0.2149171262415745,2.0716485155384947,0.6445159813205648,0.055669362671217214,0.020447411560914803,0.08552886416235458,0.03495110061707163,1.080081794817357,0.5926566826405968,0.5362285914352479,0.01400653166438252,0.18468633864498457,0.1918460818334497,lr,shap
18,0.8422102132517183,0.08067391453329212,0.34527475258974916,0.6445159813205648,0.055669362671217214,0.045511980571068596,0.3418676574296511,0.03495110061707163,1.2320165805216656,0.4144635698624504,0.20324847839135016,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
19,0.0313268462725961,0.18507722196840307,0.23018316839316608,0.6445159813205648,0.055669362671217214,1.2077164699366159,0.08552886416235458,0.03495110061707163,0.9813803571946323,0.9385911309574348,0.23710309806437632,0.01400653166438252,0.4309347901716305,0.010704916795238505,lr,shap
20,0.48074660241407086,0.011481047079203003,0.8056410893760811,0.6445159813205648,0.8415657866084739,0.08640680369289822,0.08552886416235458,0.03495110061707163,0.9813803571946323,0.638057635557333,0.23710309806437632,0.01400653166438252,0.4309347901716305,0.010704916795238505,lr,shap
21,0.20964889428583544,0.0017983238097423445,1.668827970850454,0.6445159813205648,1.8586022200249417,0.18534589189087328,0.08552886416235458,0.03495110061707163,0.9813803571946323,0.8650849880914873,0.23770174730769322,0.19820308915996407,0.4309347901716305,0.010704916795238505,lr,shap
22,0.15181471655181186,0.00512702699902295,0.34527475258974916,0.6445159813205648,0.055669362671217214,0.020447411560914803,0.08552886416235458,0.03495110061707163,1.2320165805216656,0.638057635557333,0.20324847839135016,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
23,0.8723321808215221,0.007966161151479231,0.8056410893760811,2.0709713941366563,0.055669362671217214,0.6391465097589192,0.3378087605471385,0.03495110061707163,1.2320165805216656,0.6611356773678079,0.20324847839135016,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
24,0.21205865169141971,0.12596450773030182,0.8056410893760811,0.6445159813205648,0.055669362671217214,0.020447411560914803,0.08552886416235458,0.03495110061707163,1.080081794817357,0.8650849880914873,0.23770174730769322,0.19820308915996407,0.4309347901716305,0.06422792545044051,lr,shap
25,0.4831563598196552,0.035811773600080754,0.05754579209829153,0.6445159813205648,0.055669362671217214,0.0534271076269065,0.08552886416235458,0.07802719075703941,0.9687999738588511,0.4144635698624504,0.7978508267040424,0.02256321275655384,0.4309347901716305,0.010704916795238505,lr,shap
26,0.7217223429725024,0.018274617135263006,0.05754579209829153,0.6445159813205648,0.055669362671217214,0.5481225486167819,0.3378087605471385,0.07802719075703941,1.2320165805216656,0.6611356773678079,0.20324847839135016,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
27,0.4831563598196552,0.05785336809091958,0.05754579209829153,0.6445159813205648,0.055669362671217214,0.0534271076269065,0.2225586537644318,0.07802719075703941,1.080081794817357,0.9385911309574348,0.5362285914352479,0.19820308915996407,0.18468633864498457,0.06422792545044051,lr,shap
28,0.42291242468004736,0.09041459252140129,0.8056410893760811,0.6445159813205648,0.055669362671217214,0.020447411560914803,0.13754495127570202,0.03495110061707163,1.2320165805216656,0.8650849880914873,1.1503226696213111,0.19820308915996407,0.4309347901716305,0.010704916795238505,lr,shap
29,0.18193668412161582,0.04815236839133109,1.208461634064122,0.6445159813205648,0.055669362671217214,0.020447411560914803,0.08552886416235458,0.03495110061707163,1.2320165805216656,0.46340291065567046,0.20324847839135016,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
30,0.09157078141220398,0.040330251635886064,1.093370049867539,0.6445159813205648,0.055669362671217214,0.18534589189087328,0.13754495127570202,0.03495110061707163,1.2320165805216656,0.8650849880914873,1.1503226696213111,0.01400653166438252,0.4309347901716305,0.010704916795238505,lr,shap
31,0.20964889428583544,0.06521216452348472,0.8056410893760811,0.6445159813205648,0.055669362671217214,0.020447411560914803,0.2225586537644318,0.03495110061707163,1.2320165805216656,0.8650849880914873,0.20324847839135016,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
32,0.05903905643681573,0.04738257296791753,0.34527475258974916,0.6445159813205648,0.055669362671217214,0.020447411560914803,0.08552886416235458,0.03495110061707163,0.9813803571946323,0.5926566826405968,0.7978508267040424,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
33,0.33254652197063544,0.15249768448168105,2.0716485155384947,0.6445159813205648,0.055669362671217214,1.1338419507487947,0.08552886416235458,0.03495110061707163,1.080081794817357,0.9385911309574348,0.23710309806437632,0.01400653166438252,0.18468633864498457,0.1918460818334497,lr,shap
34,0.18193668412161582,0.05042501867075374,0.34527475258974916,0.6445159813205648,0.055669362671217214,0.3753089412309855,0.08552886416235458,0.03495110061707163,1.080081794817357,0.9385911309574348,0.23710309806437632,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
35,0.12169274898200792,0.033180224044460485,0.34527475258974916,0.6445159813205648,0.055669362671217214,0.3502443722208318,0.08552886416235458,0.03495110061707163,0.9687999738588511,0.9314840160310383,0.23770174730769322,0.01400653166438252,0.4309347901716305,0.010704916795238505,lr,shap
36,0.6012344726932866,0.012330772888753453,0.34527475258974916,0.6445159813205648,0.055669362671217214,1.4306592153427198,0.3418676574296511,0.03495110061707163,1.2320165805216656,0.638057635557333,0.20324847839135016,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
37,0.39279045711024335,0.06217955903620162,0.34527475258974916,0.6445159813205648,0.055669362671217214,0.020447411560914803,0.08552886416235458,0.03495110061707163,1.2320165805216656,0.8202238442114084,0.20324847839135016,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
38,0.17952692671603146,0.03745384430962868,0.34527475258974916,0.6445159813205648,0.055669362671217214,0.4742480294289607,0.3418676574296511,0.03495110061707163,1.2320165805216656,0.4144635698624504,0.20324847839135016,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
39,0.5132783273894591,0.15159546124424172,0.34527475258974916,0.6445159813205648,0.055669362671217214,0.1523661958248816,0.08552886416235458,0.03495110061707163,1.080081794817357,0.7814911204069774,0.7978508267040424,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
40,0.6916003754026984,0.05007279755573174,0.34527475258974916,0.6445159813205648,0.055669362671217214,0.020447411560914803,0.08552886416235458,0.03495110061707163,0.9813803571946323,0.9385911309574348,0.23710309806437632,0.01400653166438252,0.4309347901716305,0.010704916795238505,lr,shap
41,0.603644230098871,0.022321155503051346,0.9207326735726644,0.6445159813205648,0.055669362671217214,0.8449398132107072,0.08552886416235458,0.06584182268085548,1.080081794817357,0.638057635557333,0.7978508267040424,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
42,0.05903905643681573,0.0008558118485743164,0.34527475258974916,0.6445159813205648,0.055669362671217214,0.30934954909900214,0.08552886416235458,0.03495110061707163,1.2320165805216656,0.46340291065567046,0.20324847839135016,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
43,0.21205865169141971,0.13017834197119751,0.34527475258974916,0.6445159813205648,0.055669362671217214,0.020447411560914803,0.08552886416235458,0.03495110061707163,1.080081794817357,0.5926566826405968,0.7978508267040424,0.19820308915996407,0.18468633864498457,0.010704916795238505,lr,shap
44,0.30242455440083155,0.038834038314940145,0.34527475258974916,0.6445159813205648,0.055669362671217214,0.3502443722208318,0.08552886416235458,0.03495110061707163,0.9687999738588511,0.7814911204069774,0.23710309806437632,0.016433120313864104,0.18468633864498457,0.010704916795238505,lr,shap
45,0.3626684895404394,0.07088314423201364,0.34527475258974916,0.6445159813205648,0.055669362671217214,0.020447411560914803,0.08552886416235458,0.03495110061707163,1.080081794817357,0.9385911309574348,0.7978508267040424,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
46,0.23977086185563937,0.01098968336286712,1.208461634064122,0.6445159813205648,0.055669362671217214,0.020447411560914803,0.08552886416235458,0.03495110061707163,1.2320165805216656,0.46340291065567046,0.20324847839135016,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
47,0.33254652197063544,0.009475804047001378,0.05754579209829153,0.6445159813205648,0.055669362671217214,0.30934954909900214,0.3418676574296511,0.07802719075703941,1.2320165805216656,0.4144635698624504,0.5362285914352479,0.016433120313864104,0.18468633864498457,0.06422792545044051,lr,shap
48,0.3903806997046591,0.10093605376666821,0.23018316839316608,0.6445159813205648,0.055669362671217214,0.020447411560914803,0.08552886416235458,0.03495110061707163,0.9687999738588511,0.8650849880914873,0.23770174730769322,0.02256321275655384,0.4309347901716305,0.010704916795238505,lr,shap
49,0.36025873213485515,0.019236663023087363,0.8056410893760811,0.6445159813205648,0.055669362671217214,0.020447411560914803,0.2225586537644318,0.03495110061707163,1.2320165805216656,0.46340291065567046,0.20324847839135016,0.01400653166438252,0.18468633864498457,0.010704916795238505,lr,shap
50,0.026071072949511203,0.005555755980147029,0.053924771636560995,0.026690307490783924,0.006832757795366688,0.016758170464654158,0.005709737089422085,0.03405438967129312,0.14115337322271335,0.10168605223025108,0.11646928221046854,0.0022414935538310364,0.04776836262349193,0.0008056483906225066,rf,shap
51,0.12405407247469392,0.0032401928231738015,0.04959336464846326,0.028150099957115714,0.008471851087114022,0.015957255133157024,0.006083370648070406,0.03950283753587844,0.12811747135127644,0.04542481387069632,0.13986483841477693,0.02126850612725887,0.010273133232802618,0.0011273046557339801,rf,shap
52,0.03316393252081913,0.0027232877623677948,0.055504805394983675,0.3195190289611287,0.0037548299490318504,0.019216843735252637,0.006897138204534672,0.034860698444773006,0.12487999855236327,0.05750593000433121,0.1009200373350927,0.003288749279735573,0.06038173698046255,0.0013280681320744967,rf,shap
53,0.037772877260647056,0.0029332941653719743,0.06440820419665774,0.03128639570192246,0.010923099847875905,0.02081404082450936,0.00967456333829088,0.041444028900383484,0.10265320556919473,0.07658614625659171,0.07437485540205929,0.003494247722825638,0.017264465765125553,0.0031743237483215585,rf,shap
54,0.03691557703259907,0.0008988470985570416,0.08773600220679488,0.02265712198979483,0.0071891458926274,0.0654538364768142,0.006236614847373049,0.061622692181027054,0.15474598026594213,0.0479294182082912,0.14560254887071977,0.004829332641355084,0.0028941586851105932,0.0038018987795939677,rf,shap
55,0.10205575829263928,0.00018194017707510426,0.041124677152890456,0.023287962858007598,0.005575396445804168,0.012655032693118207,0.004655612406542834,0.026802744588334412,0.14460088471473878,0.031003749424937877,0.09751298066041955,0.0019913449791741254,0.030570146063726295,0.0055762785355072024,rf,shap
56,0.05689399742321126,0.004712280735709209,0.06459807828362095,0.032742871640736644,0.0073813052316944695,0.04350265490676755,0.006229817236387759,0.0493561279956137,0.15881664882906457,0.060438289925968426,0.12372173928012936,0.0035661122890907173,0.030598044027690778,0.0009053264417908282,rf,shap
57,0.14506517231169408,0.00019141205215439746,0.06181244148360445,0.017552823650421247,0.09574260468345502,0.008532742778402158,0.0050057688890456625,0.037262019859174864,0.1628610960631105,0.07381123768611175,0.1413467860823175,0.00262831610987502,0.013181927117594201,0.0016573130758518952,rf,shap
58,0.0173804386251947,0.002298014972494082,0.06461098382318513,0.030902874235386773,0.006937452305015393,0.05610096104772651,0.006789822511842422,0.04719582764678919,0.1634551144040063,0.0659798414288108,0.10619430578778082,0.0030492469494947678,0.016494039145495132,0.007194305195412937,rf,shap
59,0.005222060935849904,0.005168213897689782,0.022328752760132183,0.025307953502932037,0.0061829129572659935,0.015152447565492668,0.003962582139358991,0.02688023813232386,0.19406243741554463,0.03544661154054537,0.1573780841120837,0.0026151001253597586,0.03144774875392598,0.001016930984746636,rf,shap
60,0.02758623094299869,0.014385580589008289,0.023843590822749793,0.029783125179979577,0.010971688420180752,0.03479257035023329,0.03710117843184311,0.0409189887527003,0.086131469626884,0.12878712234107523,0.05847296115726938,0.0006453553803942694,0.015607882695301015,0.0017477852117414741,rf,shap
61,0.14580132625868464,0.001333574616150636,0.06370716032373289,0.029873947782497474,0.006924463788621163,0.06251402411516517,0.0041085592255942095,0.044232273535641076,0.16294069455326682,0.04020447575225237,0.09512694389364447,0.0018401251497876551,0.018779675438247555,0.001009915925299472,rf,shap
62,0.04978461753422097,0.022105969737856664,0.0013852192964528148,0.026979887725888736,0.009619699769230328,0.007253038094853037,0.008561934505940566,0.042972892005395426,0.10670176133207526,0.06634248245138846,0.07341546322765367,0.0012096865451154469,0.022991202721370556,0.017019476140057797,rf,shap
63,0.10796177987490775,0.0025350323976321113,0.06528471792527757,0.025292545746481356,0.005970575451503949,0.02772417892280529,0.0049106022278660125,0.03555467572169968,0.13919841798213825,0.04748293471175439,0.11625878999988318,0.0009090388030955543,0.009627800466539,0.0008266772465414989,rf,shap
64,0.03499465188274661,0.0005392605177222945,0.0642342492233319,0.029652882636266514,0.007572629147942061,0.021785451833349262,0.022123041333041077,0.045617636305000805,0.23340003380861687,0.085600867442295,0.17334884716876958,0.0027561717430193856,0.020040229457247413,0.001204135901286957,rf,shap
65,0.014810937631044444,0.017660737526843596,0.005669851047301202,0.0258141354354559,0.008690149251682206,0.036870693248187744,0.028900525564206195,0.045003642651009514,0.10060719896534509,0.07422812106799694,0.0728312358722816,0.0016908934867352322,0.019106721603269344,0.0020120127718811624,rf,shap
66,0.1454602368667658,0.000848215617962443,0.06361106319008641,0.027654752872692052,0.0062491918012406965,0.042276147299399956,0.004141779484249822,0.047840673991479586,0.18105648950560327,0.07223917790590709,0.10803798596702491,0.0017912363540582184,0.046895517290936786,0.0011316476600893499,rf,shap
67,0.08037480412180095,0.0013435814636755118,0.07443464477664208,0.025915582276519696,0.006154375680840629,0.01573999299673491,0.005505096071811442,0.0326832324568898,0.12812143118122646,0.043951960030180606,0.08064649018205548,0.0014341926348979876,0.009354318903765122,0.0288386577068567,rf,shap
68,0.01860382215719139,0.008116489447981955,0.0592100027975925,0.028562856015390145,0.009808540121559042,0.021010956386128835,0.031135445501342972,0.03416680899659022,0.10035472787894997,0.05348848884843674,0.06683333604809842,0.0013481291093802414,0.021123378223301174,0.0017354947601360686,rf,shap
69,0.013449607606908833,0.0065778054152430985,0.021331761620844318,0.02862525184251044,0.006249362802380819,0.0596778256999067,0.004943549762089128,0.036123452274226156,0.14613014277230238,0.1014117593105986,0.10904845389404072,0.0016777890688562413,0.042526792773693506,0.0009515831876066411,rf,shap
70,0.04797403207559519,0.0001713655980513014,0.08996634680268041,0.030603021155853897,0.00614939257941431,0.04230676158217605,0.005767011182644964,0.07281396878755114,0.15629689080417603,0.06634826916624684,0.13161693404065886,0.0026495117781042436,0.07243913985336639,0.001672986115291748,rf,shap
71,0.03444637767397429,0.0010483404127680873,0.12618123064774805,0.020181457214397153,0.12379332581255821,0.031460643519362536,0.0062481907979655416,0.06061991161905846,0.14601081182231077,0.07162409639747161,0.1311997595236384,0.027854441551504787,0.052135869983457414,0.001403692602759404,rf,shap
72,0.014499446273017283,0.002293281643127095,0.06317394922196994,0.02844329025848974,0.010112203328320989,0.015547499279011927,0.00903581650487859,0.0371489372732279,0.11004866193133439,0.08368040170603099,0.07834693303744177,0.0038065653436000933,0.02088931141495365,0.0037075308188731304,rf,shap
73,0.01713714433368171,0.0006032841772982975,0.052908342775573367,0.21277364400040033,0.0045586975072520785,0.03215961849648388,0.03076503354492584,0.03250444614866962,0.07017270643601545,0.06161600224308974,0.056139103605872875,0.0014975567656168086,0.01792595998328124,0.0017840371454842308,rf,shap
74,0.012578133742924614,0.0014999502347902334,0.07006073689456913,0.027014696460009497,0.006563108011103163,0.02503275647001046,0.004612729719077408,0.04602650543296225,0.20612362263445458,0.07288592025121059,0.1400877882359553,0.024436869480774018,0.04562178638795568,0.008078199487957632,rf,shap
75,0.12341590435432305,0.0015238623872278134,0.019360904108376906,0.02386046417050154,0.006249580588801543,0.020990160982327855,0.004301289349348579,0.025551421045813524,0.1414718500156837,0.03208214936610876,0.13413991341630724,0.010274269165719696,0.034197984264503684,0.0011242769489102319,rf,shap
76,0.03099714952755701,0.007679859103146056,0.011792085141661456,0.02991760462248204,0.010507156969169375,0.11845994351273342,0.025446954167167836,0.04037813001090468,0.0971918812621939,0.0721459633262546,0.06732083931232977,0.000784049943846602,0.014996613134452602,0.001668578448949506,rf,shap
77,0.10388329987023669,0.0023219754707312227,0.020083357861702286,0.024524263659767224,0.006064865771551189,0.01918376475593338,0.01091479801693312,0.02209942824320953,0.1480839931675638,0.07256996348305904,0.09300030828973059,0.00953040082124778,0.010811619245447494,0.003908507360680971,rf,shap
78,0.20571099828883138,0.0033790961877278574,0.06610239111001971,0.022518890435553007,0.007189842074528494,0.011352993946108553,0.007491264645787999,0.038788960784737765,0.14633803250162172,0.08816760304715734,0.13451902217427036,0.016674452868220634,0.009711853619522672,0.0010927995356919292,rf,shap
79,0.023158454298950935,0.006387949328441968,0.16094425242934454,0.03354976037213522,0.011150860991666605,0.01914096305583427,0.0068553020263829485,0.07019427439937738,0.08710398778047024,0.06002435782878101,0.06001255791454424,0.0009447032015088066,0.016505750346419438,0.003799543076471059,rf,shap
80,0.01874948695340713,0.004885249981768255,0.09806353817643011,0.019216113901789334,0.0056379218467943245,0.022533997661435053,0.005349084343166794,0.05880595563879452,0.14866047634266288,0.0861422857841278,0.14963574926376988,0.003440164672602046,0.009724614937790609,0.0019574760696604607,rf,shap
81,0.03837070547253114,0.001961592362382586,0.07972244942030025,0.019843768946672946,0.007103033496869749,0.005321573283537396,0.016046898560874632,0.04897693358901317,0.1083173213201544,0.08240475997735172,0.07940313239704913,0.0022489967981335745,0.024606477894958075,0.0022787918280548574,rf,shap
82,0.023369160164163693,0.002307304630917818,0.05612915245970652,0.029763228855473375,0.007118471973011178,0.018505567875514734,0.005763965195108656,0.038895662273634474,0.18014690506508038,0.057130438758623975,0.17243677715725939,0.002323295339555881,0.0173930559546294,0.0011427463672392,rf,shap
83,0.06552464174138185,0.004337216217005119,0.07997241677667781,0.026461673298774614,0.005627955195733095,0.07303501031668193,0.007475650033110773,0.03859845769281952,0.10599903336896911,0.08243858194164644,0.06044857354196585,0.002056581329310507,0.01269289666126306,0.0319904469361897,rf,shap
84,0.007454180232614831,0.003538885380749405,0.06633067857549363,0.02982741989214824,0.006778832586778956,0.05184369850673177,0.006055708239573439,0.044950902203521326,0.15100208016319436,0.11133408317756541,0.09926031704924759,0.0025869777690869615,0.01488592054935397,0.0008559814351247791,rf,shap
85,0.0018907612700775232,0.0036594918863777394,0.056132613690881614,0.027310757200058905,0.007035797031307601,0.05656238803878306,0.005521076617572708,0.035625878246888634,0.17242452215238685,0.09367258707381587,0.1432420277500755,0.0025964811996874327,0.05193450597055345,0.0012044390105220195,rf,shap
86,0.03744052365715068,0.0020687044881444083,0.06033752633944008,0.026714477941448742,0.00977616336711221,0.043153267067752625,0.047507519068515656,0.03846262553330594,0.09310656425138597,0.06150662323192153,0.06636724693792996,0.0015026416104828972,0.020540770535741482,0.002609839912095571,rf,shap
87,0.17477399514328557,0.009696333443715227,0.05329444996555929,0.028062309027033806,0.009260343665392275,0.011105118550891996,0.008028299464253234,0.04079011320847985,0.1083456250504778,0.07978386210464955,0.06959448408006662,0.0029324112557492727,0.018038859008619387,0.002137579291853946,rf,shap
88,0.036189627386815845,0.002968037607652919,0.05787428810779497,0.027913901469248797,0.009749509902892394,0.0458228717698059,0.04179934925560019,0.03719696150641541,0.09707956520074167,0.0580765517576455,0.06879010599709985,0.001514232816529635,0.018024249685283274,0.0026387671874042555,rf,shap
89,0.10501618172706818,0.0016510517273905733,0.03830887386603788,0.023859188790963166,0.005704961090505272,0.02363869452970715,0.004231006848709359,0.02432222842330954,0.14353280695162463,0.0428823805466539,0.11467923780302479,0.0013027034061144586,0.008866823823238452,0.0008347334051326682,rf,shap
90,0.024018365485073547,0.007247004963576196,0.05405803117234813,0.02889732120866332,0.0066889557376981655,0.01735698687065579,0.005482666770560734,0.036157964037919293,0.135600424511557,0.10615297613751087,0.11137281652181905,0.001918329002449834,0.047452327484059045,0.0006879717972793311,rf,shap
91,0.09726456735830602,0.0017817474188207907,0.05945973196005172,0.024312186370847567,0.0058924576609347,0.04675986212568238,0.004018098133948919,0.03466291814985317,0.12882713547519928,0.03274311204253094,0.10841548187564981,0.0010584537855826274,0.009576514436909333,0.0007886077699422698,rf,shap
92,0.03960417737912751,0.0016995192427574817,0.056199990317735773,0.02709883159823725,0.009354383781041909,0.05144559857373755,0.011045638074228568,0.03677184332617801,0.10480593888875041,0.05977036733655468,0.0762486713199474,0.0026078798774795287,0.021502239594900073,0.0035764428439538243,rf,shap
93,0.011960856442042788,0.0002298985589366601,0.048215758979547614,0.027192236313717484,0.006420798801380731,0.016445411763924677,0.004474114520967223,0.0316021208587426,0.1723260706466943,0.04204379111712353,0.1458950612238373,0.01562549743273892,0.011098677840870368,0.0010501784240827998,rf,shap
94,0.05388134894639069,0.002576476507947578,0.05545175138197826,0.029959616687228425,0.007412632391963562,0.05670944432214643,0.006035713073124306,0.0336125156685142,0.12945348339096402,0.06287417432518584,0.10161957553141937,0.011383343719228799,0.015225197895793241,0.0012296919961334598,rf,shap
95,0.07459100770641072,0.002940095406924648,0.03879256104346349,0.023209553673317857,0.005627543899184957,0.01352157023833745,0.003996387523573399,0.026617744520425063,0.1448340713630118,0.07008112695893312,0.11185634887287785,0.0014271647716204456,0.010287821927902771,0.0007225291454083062,rf,shap
96,0.03953350963622993,0.001092719139377605,0.16783787824142307,0.03243699239188227,0.010892719883879853,0.011514401279587206,0.0097767627179406,0.07597166094841035,0.09200458353234495,0.06128182091068596,0.06255464964558635,0.0008499263477034435,0.019195200830940784,0.004780361556314727,rf,shap
97,0.11908911184639455,0.0033589611641585463,0.018935610999588647,0.026936650412801903,0.007941422133858263,0.04422084030487971,0.00850651350355643,0.03381036541563628,0.1163459202431073,0.0522005136569263,0.12419558268495248,0.013380596405867128,0.008121362925493685,0.01220808122798482,rf,shap
98,0.03454730173727126,7.432457407501145e-05,0.028931182296149435,0.025411936926039706,0.006637041289689256,0.017361993147768727,0.007505987009606427,0.03089230052784364,0.18097025074554587,0.09388457590596117,0.15834739696761724,0.016015106556120654,0.0654702103161344,0.0011560441159682321,rf,shap
99,0.04146021788734624,0.0011445168218550766,0.08401740119978363,0.024326121676600265,0.008634158422601271,0.01062965107247667,0.017705049633205353,0.06048977033234935,0.10383114969148681,0.07484972240101861,0.07699457787113749,0.0016845275260713344,0.022229295839928588,0.0024693137170101547,rf,shap
100,0.02678524271546087,0.0,0.01853136543563698,0.0,0.022590161399030802,0.06503556302513556,0.06475393186990917,0.01331671350316417,0.0,0.023456973175046948,0.02146997710433467,0.0013808293800019467,0.005273989443198139,0.0,mlp,shap
101,0.11833535332487174,0.005516582437055776,0.0,0.009597699409555474,0.026159934019250947,0.06524257277705804,0.00993080954140132,0.05653501138348987,0.0,0.013555492713320379,0.02422224758417907,0.003209245418349299,0.0,0.0,mlp,shap
102,0.01850372974799428,0.011620426491030341,0.0,0.0,0.02430023430394102,0.05315740263241454,0.030422136056300543,0.0,0.009037918030873726,0.02001388441742492,0.7706826213537993,0.0,0.012579293187352156,0.006941155795169669,mlp,shap
